campaign_name,campaign_type,target_segment,start_date,end_date,attrition_window_end_date,age,state,order_total,transaction_date,transaction_id,product_category,store_location
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,56,Arizona,3044.12,8/20/2024,d930b62b-fe00-4354-8d9f-a7c937c41100,Furniture,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,56,Arizona,3044.12,8/20/2024,d930b62b-fe00-4354-8d9f-a7c937c41100,Furniture,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,56,Arizona,3044.12,8/20/2024,d930b62b-fe00-4354-8d9f-a7c937c41100,Furniture,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,35,Texas,645.08,12/17/2024,d93db510-12d4-48aa-8b7a-b3eb3f7a3629,Kitchen Appliances,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,41,Massachusetts,77.76,12/14/2024,d9503c16-7cb8-4beb-b287-cae94b26396f,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,41,Massachusetts,77.76,12/14/2024,d9503c16-7cb8-4beb-b287-cae94b26396f,Smart Home Devices,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,41,Massachusetts,77.76,12/14/2024,d9503c16-7cb8-4beb-b287-cae94b26396f,Smart Home Devices,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,32,Arizona,1739.65,6/13/2024,d96be2c5-bf1f-47a0-946a-971dc2a2eb09,Furniture,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,39,Ohio,105.89,8/8/2024,d96e652d-1837-47e9-8e64-900553c67a49,Smart Home Devices,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,39,Ohio,105.89,8/8/2024,d96e652d-1837-47e9-8e64-900553c67a49,Smart Home Devices,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,34,North Carolina,627.68,12/13/2023,d96ea110-c1e3-4c9a-b696-0d46812b2e6e,Gaming Consoles,Seattle WA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,34,North Carolina,627.68,12/13/2023,d96ea110-c1e3-4c9a-b696-0d46812b2e6e,Gaming Consoles,Seattle WA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,28,Georgia,81.38,2/10/2024,d984349d-ee22-408e-a212-ec6406b52544,Audio Equipment,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,28,Georgia,81.38,2/10/2024,d984349d-ee22-408e-a212-ec6406b52544,Audio Equipment,Denver CO
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,44,Illinois,892.59,6/20/2024,d99732f4-f79e-4ec4-8b04-7647d89acc39,Smartphones,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,31,Texas,742.95,11/13/2024,d99c855c-ac28-459a-a536-08c8a1745e1d,Kitchen Appliances,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,26,California,484.11,3/28/2024,d99f988b-c1cd-48bb-8292-c5505140b4c1,Gaming Consoles,New York NY
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,47,Florida,1841.94,7/24/2024,d9a2ea58-cfce-4a96-aff6-18b4feb3dac4,TVs,Los Angeles CA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,30,Michigan,159.78,12/30/2023,d9a41c22-a392-49f3-ba09-8a8c487ee637,Smart Home Devices,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,44,Texas,255.4,2/21/2024,d9a8ca65-0a76-4cba-8460-52a44fd66281,Smart Home Devices,Atlanta GA
New Year Collection 2024,Online Display Ads,Middle-aged (41-60),2/2/2024,2/9/2024,3/10/2024,44,Texas,255.4,2/21/2024,d9a8ca65-0a76-4cba-8460-52a44fd66281,Smart Home Devices,Atlanta GA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,31,Florida,881.22,12/31/2023,d9acb6cd-4a45-4d73-910f-4f1c57738796,Gaming Consoles,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,31,Florida,881.22,12/31/2023,d9acb6cd-4a45-4d73-910f-4f1c57738796,Gaming Consoles,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,46,California,1274.42,2/11/2024,d9b27ec8-24e8-4703-b6b6-09430027fa3e,Furniture,Online
New Year Collection 2024,Online Display Ads,Middle-aged (41-60),2/2/2024,2/9/2024,3/10/2024,46,California,1274.42,2/11/2024,d9b27ec8-24e8-4703-b6b6-09430027fa3e,Furniture,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,22,Florida,35.99,11/11/2024,d9b3cbcd-1ea6-4021-8f31-b40515efdd3a,Computer Accessories,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,22,Florida,35.99,11/11/2024,d9b3cbcd-1ea6-4021-8f31-b40515efdd3a,Computer Accessories,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,42,New York,224.46,12/23/2024,d9bd5c7a-ea81-4b84-84f8-cbb8d0b7e7f7,Kitchen Appliances,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,37,Illinois,923.36,6/20/2024,d9bee08f-b3cb-4512-b14c-c3365885cd78,Kitchen Appliances,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,34,Texas,71.35,12/26/2024,d9beec4e-c9b8-4e68-958a-572c9694e955,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,34,Texas,71.35,12/26/2024,d9beec4e-c9b8-4e68-958a-572c9694e955,Smart Home Devices,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,35,North Carolina,184.24,2/1/2024,d9c7edc5-3f63-42d5-ac0e-cd35cbeff8ea,Smart Home Devices,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,35,North Carolina,184.24,2/1/2024,d9c7edc5-3f63-42d5-ac0e-cd35cbeff8ea,Smart Home Devices,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,18,Ohio,452.74,9/3/2024,d9fac7c6-ee10-4f27-aaa7-35617f18d111,Gaming Consoles,New York NY
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,18,Ohio,452.74,9/3/2024,d9fac7c6-ee10-4f27-aaa7-35617f18d111,Gaming Consoles,New York NY
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,40,California,1895.9,8/17/2024,d9fb4c8a-8968-46ed-83c4-2de04c5eda1a,Smartphones,Seattle WA
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,46,Washington,196.56,10/21/2024,d9ff274b-29cf-4b64-8405-35837990bff8,Home Decor,Houston TX
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,46,Washington,196.56,10/21/2024,d9ff274b-29cf-4b64-8405-35837990bff8,Home Decor,Houston TX
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,46,Washington,196.56,10/21/2024,d9ff274b-29cf-4b64-8405-35837990bff8,Home Decor,Houston TX
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,46,Washington,196.56,10/21/2024,d9ff274b-29cf-4b64-8405-35837990bff8,Home Decor,Houston TX
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,46,Washington,196.56,10/21/2024,d9ff274b-29cf-4b64-8405-35837990bff8,Home Decor,Houston TX
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,29,Arizona,1312.21,12/14/2023,da03940a-604c-427c-92ae-389a40ba8920,Smartphones,Atlanta GA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,31,Georgia,196.76,9/17/2024,da05ff6a-25ea-4175-ab88-5e9bd548cb66,Home Decor,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,31,Georgia,196.76,9/17/2024,da05ff6a-25ea-4175-ab88-5e9bd548cb66,Home Decor,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,28,New York,188.25,6/14/2024,da09e5f2-665d-420e-849a-2468305c5dce,Smart Home Devices,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,28,New York,188.25,6/14/2024,da09e5f2-665d-420e-849a-2468305c5dce,Smart Home Devices,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,39,New York,156.93,7/20/2024,da0a0114-7fe0-4e0e-a3ac-646ffaefd719,Home Decor,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,39,New York,156.93,7/20/2024,da0a0114-7fe0-4e0e-a3ac-646ffaefd719,Home Decor,Online
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,33,California,813.65,7/3/2024,da0b7f1c-d31f-4116-ae65-d127d8e96122,Smartphones,Boston MA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,43,New York,1030.2,12/14/2024,da0d3aba-84cc-47a8-98eb-ea3a783b9dfd,Kitchen Appliances,Atlanta GA
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,41,Pennsylvania,946.04,11/13/2024,da0e438e-9ba2-4e69-bdd0-3578eb73bbdc,Smartphones,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,41,Pennsylvania,946.04,11/13/2024,da0e438e-9ba2-4e69-bdd0-3578eb73bbdc,Smartphones,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,41,Pennsylvania,946.04,11/13/2024,da0e438e-9ba2-4e69-bdd0-3578eb73bbdc,Smartphones,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,41,Pennsylvania,946.04,11/13/2024,da0e438e-9ba2-4e69-bdd0-3578eb73bbdc,Smartphones,Online
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,41,Pennsylvania,946.04,11/13/2024,da0e438e-9ba2-4e69-bdd0-3578eb73bbdc,Smartphones,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,54,California,3560.22,1/14/2024,da24564e-40d9-4915-9596-fa3f93a418bc,TVs,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,54,California,3560.22,1/14/2024,da24564e-40d9-4915-9596-fa3f93a418bc,TVs,Denver CO
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,39,Florida,68.45,12/24/2024,da2b5128-c32a-4d9c-a530-65673444f05f,Computer Accessories,Atlanta GA
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,54,Texas,169.37,1/22/2024,da2bb746-f0df-4651-b80f-5d182bc77a3a,Home Decor,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,54,Texas,169.37,1/22/2024,da2bb746-f0df-4651-b80f-5d182bc77a3a,Home Decor,Online
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,29,Arizona,132.83,7/16/2024,da2d6f17-8fa7-44a9-9b1e-dcb5388186a3,Audio Equipment,Seattle WA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,40,Florida,62.41,2/6/2024,da357692-fb64-4ef7-8881-ffa89d0a9ee2,Home Decor,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,40,Florida,62.41,2/6/2024,da357692-fb64-4ef7-8881-ffa89d0a9ee2,Home Decor,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,30,New Jersey,228.72,12/7/2024,da394b9f-766b-4a89-9526-1822db3b9cc5,Home Decor,Atlanta GA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,30,New Jersey,228.72,12/7/2024,da394b9f-766b-4a89-9526-1822db3b9cc5,Home Decor,Atlanta GA
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,26,Washington,947.48,7/3/2024,da3dd051-cb1c-4cba-94b1-325d0d88e383,Gaming Consoles,San Francisco CA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,64,Florida,883.58,6/5/2024,da403558-0bae-477d-bf16-b926b0202029,TVs,Online
Summer Deals 2024,Print Advertisement,Seniors (60+),5/20/2024,7/4/2024,8/3/2024,64,Florida,883.58,6/5/2024,da403558-0bae-477d-bf16-b926b0202029,TVs,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,42,Michigan,1160.8,2/21/2024,da4554be-ebf1-4e00-891f-fccc6eb909b8,Smartphones,Online
New Year Collection 2024,Online Display Ads,Middle-aged (41-60),2/2/2024,2/9/2024,3/10/2024,42,Michigan,1160.8,2/21/2024,da4554be-ebf1-4e00-891f-fccc6eb909b8,Smartphones,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,52,California,172.42,6/27/2024,da4ebe09-08e8-4035-a055-eb89cd36d333,Home Decor,Denver CO
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,52,California,172.42,6/27/2024,da4ebe09-08e8-4035-a055-eb89cd36d333,Home Decor,Denver CO
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,22,New York,870.84,3/26/2024,da544b21-49f8-4b1a-80be-697899531c9d,Laptops,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,18,Ohio,218.65,7/18/2024,da567ccf-bc18-4f86-a49f-295d963de015,Smart Home Devices,Atlanta GA
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,18,Ohio,218.65,7/18/2024,da567ccf-bc18-4f86-a49f-295d963de015,Smart Home Devices,Atlanta GA
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,18,Ohio,218.65,7/18/2024,da567ccf-bc18-4f86-a49f-295d963de015,Smart Home Devices,Atlanta GA
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,18,Ohio,218.65,7/18/2024,da567ccf-bc18-4f86-a49f-295d963de015,Smart Home Devices,Atlanta GA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,44,Pennsylvania,97.02,8/5/2024,da5b110e-52b3-42a2-a232-7475c16f38ef,Home Decor,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,22,Illinois,426.53,7/11/2024,da66860e-58f6-4145-b459-53ef36f9bb10,Smartphones,Online
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,22,Illinois,426.53,7/11/2024,da66860e-58f6-4145-b459-53ef36f9bb10,Smartphones,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,22,Illinois,426.53,7/11/2024,da66860e-58f6-4145-b459-53ef36f9bb10,Smartphones,Online
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,32,California,1202.25,5/2/2024,da6f048a-2b9c-4c4c-9037-cd4279389325,Smartphones,Miami FL
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,40,Ohio,267.52,11/1/2024,da70e1b0-7b71-4841-ab74-74930f3ea717,Home Decor,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,40,Ohio,267.52,11/1/2024,da70e1b0-7b71-4841-ab74-74930f3ea717,Home Decor,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,33,Florida,181.64,11/20/2024,da73b906-f099-4c47-8064-b0feef6155f1,Small Kitchen Appliances,Online
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,30,California,954.11,5/9/2024,da76a805-b09b-4729-ac31-2ad6a32534d1,Kitchen Appliances,Denver CO
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,42,Texas,1435.8,11/24/2024,da83f9fd-de40-4b05-a3e8-5d778524cce1,Kitchen Appliances,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,42,Texas,1435.8,11/24/2024,da83f9fd-de40-4b05-a3e8-5d778524cce1,Kitchen Appliances,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,41,California,484.48,11/14/2024,da9edb0c-e241-4b93-b11a-a3a253e9b3a1,Smartphones,Miami FL
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,41,California,484.48,11/14/2024,da9edb0c-e241-4b93-b11a-a3a253e9b3a1,Smartphones,Miami FL
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,41,California,484.48,11/14/2024,da9edb0c-e241-4b93-b11a-a3a253e9b3a1,Smartphones,Miami FL
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,43,Texas,1659.76,5/17/2024,daa0cc39-26bd-4b4c-9325-aaceb1a31acb,Smartphones,Online
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,43,Texas,1659.76,5/17/2024,daa0cc39-26bd-4b4c-9325-aaceb1a31acb,Smartphones,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,32,Pennsylvania,1939.62,12/22/2023,daa8dcf7-b6f4-4c97-906d-0e337b15856d,Desktop Computers,New York NY
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,37,New York,1603.18,6/3/2024,daaea145-3da4-4e7d-8d65-8d8feccc545d,Kitchen Appliances,San Francisco CA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,37,New York,1603.18,6/3/2024,daaea145-3da4-4e7d-8d65-8d8feccc545d,Kitchen Appliances,San Francisco CA
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,52,Ohio,2061.26,6/22/2024,dab06d85-444b-4e37-b053-4a6f470025d2,TVs,Denver CO
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,37,Florida,706.78,1/10/2024,dab293e0-f906-4cac-ac1e-992394350bd6,Smartphones,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,37,Florida,706.78,1/10/2024,dab293e0-f906-4cac-ac1e-992394350bd6,Smartphones,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,44,Massachusetts,255.27,1/4/2024,dab2d2c1-2150-4716-ae57-955a71d5b91b,Furniture,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,37,Massachusetts,137.26,7/20/2024,dac5477b-9f19-4e5b-999c-b4fbb68e7108,Audio Equipment,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,53,New York,133.86,6/16/2024,dacc3426-8981-4c99-bb8c-aad91852e9fb,Smart Home Devices,Houston TX
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,53,New York,133.86,6/16/2024,dacc3426-8981-4c99-bb8c-aad91852e9fb,Smart Home Devices,Houston TX
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,28,Florida,2924.04,10/23/2024,dacd941f-9a87-46d8-86e3-31d3344e3c8f,Laptops,Houston TX
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,26,Ohio,480.92,6/12/2024,dacfe5b2-48ea-4a4e-822b-8072b395dcb4,Home Decor,Denver CO
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,34,Texas,937.18,12/23/2024,dad9e564-e90c-41a4-93c9-1b9a8c50588d,Smartphones,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,30,Texas,194.11,6/15/2024,dae2f946-8332-41f0-8599-78ec933ba34a,Home Decor,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,30,Texas,194.11,6/15/2024,dae2f946-8332-41f0-8599-78ec933ba34a,Home Decor,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,44,Texas,3611.52,12/25/2024,dae41a82-d557-4157-a6f7-83bcdfe76314,Furniture,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,44,Texas,3611.52,12/25/2024,dae41a82-d557-4157-a6f7-83bcdfe76314,Furniture,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,44,Texas,3611.52,12/25/2024,dae41a82-d557-4157-a6f7-83bcdfe76314,Furniture,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,41,Florida,36.83,8/19/2024,dae78710-5faa-447d-bd82-1732388b9b26,Home Decor,Houston TX
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,41,Florida,36.83,8/19/2024,dae78710-5faa-447d-bd82-1732388b9b26,Home Decor,Houston TX
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,42,Texas,146.72,10/8/2024,dae8705d-5417-49d9-9971-c1eb35621a68,Smart Home Devices,Miami FL
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,42,Texas,146.72,10/8/2024,dae8705d-5417-49d9-9971-c1eb35621a68,Smart Home Devices,Miami FL
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,42,Texas,146.72,10/8/2024,dae8705d-5417-49d9-9971-c1eb35621a68,Smart Home Devices,Miami FL
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,34,Illinois,303.38,8/21/2024,dae89652-fff2-46c8-ad02-039f4cbbca2d,Bedding,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,34,Illinois,303.38,8/21/2024,dae89652-fff2-46c8-ad02-039f4cbbca2d,Bedding,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,38,Texas,137.26,12/11/2024,daea70d3-1c5d-4c00-8c48-823d7b51d138,Furniture,Seattle WA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,38,Texas,137.26,12/11/2024,daea70d3-1c5d-4c00-8c48-823d7b51d138,Furniture,Seattle WA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,38,Texas,137.26,12/11/2024,daea70d3-1c5d-4c00-8c48-823d7b51d138,Furniture,Seattle WA
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,37,Arizona,1132.43,8/13/2024,daeea8be-7d7e-4fbc-95ec-3f1fb66db63a,Smartphones,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,37,Texas,99.44,7/21/2024,daefb659-f60f-411f-85a7-22a45f4c791e,Smart Home Devices,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,37,Texas,99.44,7/21/2024,daefb659-f60f-411f-85a7-22a45f4c791e,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,38,Georgia,205.7,11/2/2024,daf33f7b-af95-4f77-9d63-4f81309b985d,Smart Home Devices,Chicago IL
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,38,Georgia,205.7,11/2/2024,daf33f7b-af95-4f77-9d63-4f81309b985d,Smart Home Devices,Chicago IL
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,27,New Jersey,58.11,12/3/2024,daf3f3ff-e6de-4416-bd1c-76407ce39ba1,Computer Accessories,New York NY
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,27,New Jersey,58.11,12/3/2024,daf3f3ff-e6de-4416-bd1c-76407ce39ba1,Computer Accessories,New York NY
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,27,New Jersey,58.11,12/3/2024,daf3f3ff-e6de-4416-bd1c-76407ce39ba1,Computer Accessories,New York NY
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,34,New Jersey,513.99,2/4/2024,db0d9a3e-499b-4ad0-a3a2-45967982d659,Gaming Consoles,Miami FL
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,34,New Jersey,513.99,2/4/2024,db0d9a3e-499b-4ad0-a3a2-45967982d659,Gaming Consoles,Miami FL
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,28,North Carolina,108.25,11/18/2024,db1f0b10-fff4-4115-bf34-e0d2402c32d9,Audio Equipment,New York NY
